id_sender,id_receiver,content,time
9bdf7a87-f896-439c-9fc5-8cff92e42468,b023b213-4d7b-41c0-89a7-84bf640634fb," They would use subtitles. And good storytelling, like how Hans Solo seems to understand Chewie's intentions, but not his words. ",Mon Apr 19 01:44:35 EEST 2021
9bdf7a87-f896-439c-9fc5-8cff92e42468,66a56eb4-96b8-4a3a-b5fd-637e7309b189," Yeah its like having a dog as a best friend. But able to shoot things",Sun Nov 15 18:20:02 EET 2020
4334f40f-a738-4339-8825-cc25ad5d9258,13ca45e4-0f5b-46ea-b983-cc67dd10f620," There was also a dog movie that opened this summer A.X.L. about a robot dog. ",Tue Jan 11 16:55:15 EET 2022
4334f40f-a738-4339-8825-cc25ad5d9258,f624c595-db08-4c4b-a7c1-99db2f58fb4e," I will have to check that one out as well. Thanks for your time. have a good day",Wed Sep 15 05:12:52 EEST 2021
4334f40f-a738-4339-8825-cc25ad5d9258,38fef384-9ff5-41b1-bfee-9872d92389a2," Do you like dogs ? I love them, they were one of the first domesticated animals.",Thu Jan 07 21:36:06 EET 2021
4334f40f-a738-4339-8825-cc25ad5d9258,9da9c38b-e389-4391-be50-9c26bccf3fdc," Yes! dogs and elephants can understand pointing",Wed Feb 03 04:45:21 EET 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,70d656c7-52d1-4bf5-8b78-56af05eee10b," Good Morning! How are you today?",Wed Feb 09 19:17:04 EET 2022
7113154b-f4dd-4262-8aa0-d534f7a2d50d,9ef06a5a-1626-401a-8402-b470e8f5357a," Well, you may be on the other side of the fence but I like neither Kanye nor Trump.",Sun Aug 08 07:22:02 EEST 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,b7c06d56-c5f1-4463-9970-721dc46b8f2d," I couldn't have said it any better lol. That was such an odd meeting between them two a couple months ago!",Sun Oct 18 21:27:00 EEST 2020
7113154b-f4dd-4262-8aa0-d534f7a2d50d,c17a99e3-ffaa-42f8-a175-43e975e94ef1," I recall the time that Kanye stood up to a President when he perceived racism, now he seems to have flipped.  I guess they money makes a big difference,",Fri Jun 18 01:15:03 EEST 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,06b8c25f-43dd-47fa-940f-c79c2f67e768," A very big difference. He even thinks AIDS is a man-made disease!",Sun Oct 24 16:03:08 EEST 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,0942c8a4-dcf6-41c0-ac13-c9887f174dd5," People love a good conspiracy story.  I think that is how Trump does so well, people believe in the Deep State, and such.",Sun Oct 24 10:26:59 EEST 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,d7d4f335-b14f-4b94-a9dc-0fc4c95e9689," I agree! What kind of music do you like to listen to?",Thu Sep 16 10:33:46 EEST 2021
7113154b-f4dd-4262-8aa0-d534f7a2d50d,481d8bc5-cc4b-468e-b1f1-2fa1c60c9953," I'm a kid of the eighties and nineties,  I never really moved on from that alternative rock scene.",Tue May 12 20:25:49 EEST 2020
7113154b-f4dd-4262-8aa0-d534f7a2d50d,cc3cba56-ce26-4764-9394-fdf7b91711f0," Same here! I think rap has been a major significance in the last twenty years though huh?",Thu Feb 03 09:58:13 EET 2022
56a42b44-b1ca-4d9f-9673-927c54f06945,481d8bc5-cc4b-468e-b1f1-2fa1c60c9953," There has been the odd rap song that I like, but for me it's cultural.  I'm just not from the environment most rappers are and can't appreciate their point of view.",Sun Oct 31 12:11:17 EET 2021
56a42b44-b1ca-4d9f-9673-927c54f06945,3ced88cd-0bdd-4410-be62-644f9b81a2cf," I agree too! I can't believe a michigan judge once delivered her ruling to eminem in the form of a rap haha.",Thu Jan 20 17:01:07 EET 2022
56a42b44-b1ca-4d9f-9673-927c54f06945,970b3d0f-3cd4-4b40-ba5e-58f29d828ef5," That's kind of cool, I like it when people don't take themselves too seriously.  Like when Kanye made fun of himself on SNL.  If only he'd do it more.",Tue Jan 04 08:17:16 EET 2022
56a42b44-b1ca-4d9f-9673-927c54f06945,32716b9b-7e58-49f9-a74c-606ad555aafa," All he has to do is talk and it happens haha. I give him props though, he once gave his mic to a fan in a wheelchair at a concert. However, I'm sure he told a person to stand up in a wheelchair before too.....",Thu Sep 09 17:48:45 EEST 2021
56a42b44-b1ca-4d9f-9673-927c54f06945,fae80505-30a8-4f6b-b8f6-a0e29b563da8," Funny.  Are you one for hats?  Probably not a MAGA hat, but hat's in general? ",Fri Jan 21 06:22:37 EET 2022
a048bbe3-4a9e-4bcd-b308-25c626c81add,19ffff98-f26d-4d25-a716-2d9a5464e596," I wear hats when I'm out hiking, but that is about it, how about you?",Sat Nov 13 20:14:02 EET 2021
a048bbe3-4a9e-4bcd-b308-25c626c81add,85f942bc-6ade-4237-8673-1b7777758aab," Generally not.  I'm originally from the UK so I guess most people would associate me with a bowler hat, but never really worn any type of hat.",Sun Nov 28 12:20:49 EET 2021
a048bbe3-4a9e-4bcd-b308-25c626c81add,e77e8ba5-1c2b-48cc-8723-307ee5eeedfe," It took me awhile to figure out what it looks like but now I know. Wasn't that the most popular hat in the old west too?",Fri Oct 30 08:37:44 EET 2020
cb716425-c31e-42c5-b565-bd5de994756d,bb863cd0-c110-49ef-9796-9a8cce2e80cf," I'm guessing that is because of TV and movies, we get this idea of the way it is shown when reality is somewhat different. Being self deprecating, I'd say a dunces cap suits me well.",Tue Aug 04 15:35:47 EEST 2020
cb716425-c31e-42c5-b565-bd5de994756d,25b1e573-f3a4-4898-9757-66ef89fc5cd4," Well said! I think it suits me well too haha. That is where the conical party hat was derived from!",Thu Mar 11 02:35:51 EET 2021
cb716425-c31e-42c5-b565-bd5de994756d,10a4392f-4c5d-4aa7-83e1-55c2d3992653," Or maybe we could give it to Mr West next time he wants to speak his mind to us.  ",Thu Dec 02 09:41:35 EET 2021
cb716425-c31e-42c5-b565-bd5de994756d,00d04d03-669b-4ba2-8489-453f6f1a7bfc," Or just when he is walking around being the odd self he is. Anyways, I had a great chat with you, have an awesome day!",Sat Sep 12 16:28:46 EEST 2020
cb716425-c31e-42c5-b565-bd5de994756d,461fe7ab-0b35-4bb3-9565-3b9230d2d328," Do you like wearing hats? It has so many functions!",Sun Oct 24 12:59:00 EEST 2021
cb716425-c31e-42c5-b565-bd5de994756d,56a42b44-b1ca-4d9f-9673-927c54f06945," I don't like them on myself but I know a lot of people that can pull them off. ",Mon Feb 08 11:58:12 EET 2021
42816184-8b20-4af6-8db7-4ceabeca78c5,b55b9123-e8c9-4c3b-9c92-87da6e93f9ed," Yes me as well. In the military hats denote a nationality, branch of service, rank or regiment.",Wed Jul 07 21:59:14 EEST 2021
42816184-8b20-4af6-8db7-4ceabeca78c5,f401d7ce-0a35-436d-9527-6fbfca204288," I noticed the different hats in the military but did not know it had to do with rank. ",Wed Feb 03 08:25:20 EET 2021
42816184-8b20-4af6-8db7-4ceabeca78c5,99fcaee0-0550-4eb4-911f-653eaeb4b602," Yes they have a function to play. In the old west, the most popular hat was the bowler!",Tue Dec 22 08:00:15 EET 2020
42816184-8b20-4af6-8db7-4ceabeca78c5,5e88ad3a-ea7e-4aed-8b36-39bca176355e," Wow! They always show a stetson or something close so I'm shocked by that. ",Sat Sep 18 04:07:35 EEST 2021
42816184-8b20-4af6-8db7-4ceabeca78c5,52bd7719-1668-4748-9313-05063bd39535," Yes me as well! Tipping of ones hat arises from the knights raising their face visors. Very chivalry of them!",Tue Sep 14 14:30:58 EEST 2021
42816184-8b20-4af6-8db7-4ceabeca78c5,38fef384-9ff5-41b1-bfee-9872d92389a2," That's a very interesting fact. Did you know that until 1998 British politicians were required to wear a top hat if they were making a point of order?",Wed Jan 26 09:35:56 EET 2022
42816184-8b20-4af6-8db7-4ceabeca78c5,f3f0d7e8-4baf-4ea6-8ac4-5a01113ed070," Oh wow that seems kind of an old tradition. Kind of like that conical party hat which was derived from dunce caps!",Tue Nov 24 11:56:01 EET 2020
42816184-8b20-4af6-8db7-4ceabeca78c5,21bf48e3-efbc-4f44-b176-9c27fd371f9b," That's also a strange hat. As far as old traditions in British politics I don't understand why they still wear powdered wigs in court either. So strange. ",Tue Jun 01 13:39:44 EEST 2021
8273415b-6982-41ff-b3bd-87e5c37e4922,eb286e39-4878-493a-b680-fae13ecb1da5," Agreed. They look so silly in my opinion. A lot of rapping attire looks silly too. But the rapper Tupac was very talented as his music is in the library of congress of cultural significance.",Tue Mar 31 06:10:20 EEST 2020
8273415b-6982-41ff-b3bd-87e5c37e4922,0a039601-ecec-4dfd-9c13-fc78bfd80ca8," I'm surprised they would include any rap at this point to be honest. Speaking of rap, do you know what Eminem wanted to be before he was a rapper?",Sun Oct 10 01:06:17 EEST 2021
8273415b-6982-41ff-b3bd-87e5c37e4922,b45d3d9f-adda-4538-8bae-181bc5ae1c52," I didn't know that. Very interesting. Rappers also have some odd beliefs. Like Kanye West who thinks AIDS is a man-made disease.",Tue Nov 23 03:37:11 EET 2021
8273415b-6982-41ff-b3bd-87e5c37e4922,99c853aa-37d3-4faa-8dc6-d0a6a1ba2ca7," Eminem actually wanted to be a comic book artist. Kanye West is very strange and has a lot of strange ideas. ",Thu Oct 07 13:24:05 EEST 2021
9658f74b-8b5b-433f-9d08-cf8d845a546e,95f5f627-8978-45b6-8273-7da6f923dcf7," Yes he is. But he has done some good things like giving a mic to a fan in a wheelchair at his concert.",Tue Feb 08 11:41:15 EET 2022
9658f74b-8b5b-433f-9d08-cf8d845a546e,dff10cc4-54d0-4493-aaa3-1eefbf1b585a," That was nice of him. Did you know that Busta Rhymes did voice work in an animated movie?",Tue Nov 16 11:29:49 EET 2021
9658f74b-8b5b-433f-9d08-cf8d845a546e,d1ba0cf3-b1a1-49aa-bf29-098bc48f38f8," Oh yeah you're right. He was the Reptar Wagon in the 1998 Rugrats Movie!",Thu Jan 13 15:53:33 EET 2022
9658f74b-8b5b-433f-9d08-cf8d845a546e,f24dbafc-57fd-4a81-a7ad-b3264b0ab4c1," Yes he was. He has a distinct voice so I don't know how I missed it initially. ",Mon Jan 03 00:31:36 EET 2022
9658f74b-8b5b-433f-9d08-cf8d845a546e,142387a9-1f85-4a83-a3e1-aac0115f5cbd," Good point. I didn't know rap was popular in Korea. They created a form of rap dueling called compliment battle! Well thanks for talking with me today!",Fri Sep 18 05:17:28 EEST 2020
17b14618-19b0-47e5-99ce-27756a8009ca,ed046dfb-9472-4c33-be7f-09a27a51b88e," I didn't know that either. That has to sound a lot different than the rap battles here. It was nice talking with you as well. ",Wed Feb 09 09:12:28 EET 2022
17b14618-19b0-47e5-99ce-27756a8009ca,9364008a-3a1d-42fc-8e91-1acc0e6983a5," Yes here they are much more agressive! Have a good one!",Sun Apr 18 08:45:40 EEST 2021
17b14618-19b0-47e5-99ce-27756a8009ca,300ed741-3638-42ff-b12e-935e13fbbb25," did you see that Kanye is having another kid?",Wed Oct 06 09:47:42 EEST 2021
17b14618-19b0-47e5-99ce-27756a8009ca,be9e3ac1-3a4e-4330-9b2d-56b4c2057712," I heard something but I'm not really following his offspring :)",Wed Mar 24 08:50:11 EET 2021
17b14618-19b0-47e5-99ce-27756a8009ca,e604455c-d14f-409a-bc8d-b9feed555dc8," I saw that they are using a surrogate and only paying 70k.  I'd want a whole lot more than that!",Tue Apr 06 21:44:57 EEST 2021
17b14618-19b0-47e5-99ce-27756a8009ca,d198e6a8-b286-46cf-9ee4-61cf882f375c," ok, yes that's what I read... and somebody needs to explain to me, how using a surrogate really works...",Sun Jun 27 16:34:11 EEST 2021
17b14618-19b0-47e5-99ce-27756a8009ca,52bd7719-1668-4748-9313-05063bd39535," Simple explanation:  They take egg from mom, Sperm from dad - put it together and then into another person.",Wed Aug 05 09:35:05 EEST 2020
17b14618-19b0-47e5-99ce-27756a8009ca,28b89de9-c780-4f5e-a0e7-5c7c46a2e9d6," ok... why are they doing that ? Kardashian can't have babies ?",Thu Nov 05 08:03:21 EET 2020
17b14618-19b0-47e5-99ce-27756a8009ca,cb716425-c31e-42c5-b565-bd5de994756d," Not sure to be honest, I'd love to know too though.",Tue Dec 14 15:54:49 EET 2021
17b14618-19b0-47e5-99ce-27756a8009ca,1760871a-73af-4c78-8d1c-0fcdcd408f4a," I think it's just another thing to do to be on the cover of the magazine and have plenty of interviews...  this is a crazy world... ",Fri Sep 10 16:42:28 EEST 2021
99fcaee0-0550-4eb4-911f-653eaeb4b602,aedd7407-e2e0-4709-b7bb-61e4cc2cd985," I wouldn't doubt it.  Speaking of him, do you like rap music? (trying to cover the topics! haha)",Sun Jan 16 11:53:25 EET 2022
053b76a2-946b-4afe-8aef-6b0edf3e8304,cf33a0ac-f3fa-459a-98ae-da87b2e4ae47," lol ;) no, not really... I don't consider it to be music ;)",Wed Jun 23 09:48:24 EEST 2021
053b76a2-946b-4afe-8aef-6b0edf3e8304,82aa46bc-4f21-477a-a2b2-2750ec32644c," I mean - I think it is definitely music...but I agree not my type.",Fri Jan 08 06:48:13 EET 2021
053b76a2-946b-4afe-8aef-6b0edf3e8304,4a4ea8f8-8453-4ad2-9fa8-810df0e190a7," Doesn't music needs melody ? ;)",Tue Aug 18 21:25:04 EEST 2020
053b76a2-946b-4afe-8aef-6b0edf3e8304,10a4392f-4c5d-4aa7-83e1-55c2d3992653," Lots of rap does have that!",Wed Jun 10 18:11:58 EEST 2020
8ebaa375-f553-4705-b96f-77eaa50235d9,81e49dd1-7da6-4a92-8feb-c176b727bc01," a sample on keyboard doesn't count ;)",Wed Jan 19 13:18:06 EET 2022
8ebaa375-f553-4705-b96f-77eaa50235d9,7c4d2903-a123-4cae-a889-fe23ed748c8c," I'm thinking you haven't heard much more than whats on the radio then",Wed Dec 09 07:31:15 EET 2020
8ebaa375-f553-4705-b96f-77eaa50235d9,6459c8e8-a6b7-49d9-8eb8-704ec47b193b," Maybe You're right, I don't want to argue ;) not my cup of tea though :) I'm more of a blues fan. Classic rock, maybe metal. ;)",Sun Feb 06 06:34:38 EET 2022
8ebaa375-f553-4705-b96f-77eaa50235d9,ec1868de-da18-4a8e-ac80-c9ebbf1fe700," I'll pretty much listen to anything except country.  It is god awful",Thu Sep 16 12:01:48 EEST 2021
8ebaa375-f553-4705-b96f-77eaa50235d9,30f26334-a712-4bf6-9145-2da26cc1156c," I don't listen to country but I don't mind it. It has it's own charm and it takes skills to play and sing country...",Sat Aug 07 01:55:17 EEST 2021
8ebaa375-f553-4705-b96f-77eaa50235d9,e77e8ba5-1c2b-48cc-8723-307ee5eeedfe," I suppose.  Just like most music what is played on the radio is just garbage ",Mon Sep 27 01:47:49 EEST 2021
f3680f7d-e80f-4c60-b2c3-ec0fbc8d1bcf,232a80a4-b674-4912-a267-8ca23febc8c4," I agree... I mean I haven't heard anything new that's good. Maybe except Black Country Communion... great band",Tue Sep 14 03:32:18 EEST 2021
f3680f7d-e80f-4c60-b2c3-ec0fbc8d1bcf,a6617f95-2182-489a-9ffb-169bbb6758ab," Can't say I know them!",Tue Jun 02 00:28:17 EEST 2020
f3680f7d-e80f-4c60-b2c3-ec0fbc8d1bcf,fbb1a7c4-dce3-4287-b1f6-7ceb52b6a622," Do you like rap music?",Fri Aug 16 08:14:14 EEST 2019
b1a9711d-d210-4195-b7ab-ce808617a150,8ebaa375-f553-4705-b96f-77eaa50235d9," I do, but I cannot tolerate Kanye West. I adore Tupac, and think it's interesting that the Library of Congress chose his music to be included because it's culturally significant.",Thu Feb 10 10:51:40 EET 2022
b1a9711d-d210-4195-b7ab-ce808617a150,e9b7d47c-c0dd-478f-bda0-c714a8b0cd4c," I agree, Kanye's old music was really good. He's just out there. Just like how he thinks AIDS is a man-made disease. ",Sat Jan 22 02:42:01 EET 2022
b1a9711d-d210-4195-b7ab-ce808617a150,970b3d0f-3cd4-4b40-ba5e-58f29d828ef5," I just don't care for him. I would have loved to have been in the courtroom, the day a judge decided to give her ruling to Eminem, in rap style.",Wed Feb 09 07:20:59 EET 2022
b1a9711d-d210-4195-b7ab-ce808617a150,a2ce681f-4842-4093-80d0-32fd036f26cd," That would have been funny. Speaking of Eminem, did you know that his true dream was to become a comic book artist?",Thu Oct 14 05:38:38 EEST 2021
b1a9711d-d210-4195-b7ab-ce808617a150,300ed741-3638-42ff-b12e-935e13fbbb25," Yes, Spidey is his favorite. My brother used to love Rugrats when he was little, I only found out recently, that Busta Rhymes voiced the reptar wagon in the movie.",Mon Jan 11 07:54:13 EET 2021
b1a9711d-d210-4195-b7ab-ce808617a150,d5aface0-e9e5-4d8f-8360-026df58753fc," I didn't know that either. That's pretty interesting. Did you know that Korean rappers invented a new type of freestyle?",Tue Feb 01 02:36:20 EET 2022
b1a9711d-d210-4195-b7ab-ce808617a150,ed046dfb-9472-4c33-be7f-09a27a51b88e," The compliment battle, lol. i would love to hear that. I love how people think the cowboy hat was the most popular in the old west, yet it was really the bowler.",Wed Oct 28 04:15:27 EET 2020
76b9b164-0a5f-44fa-b4e5-7afea7664958,891e70dc-ce57-4ae8-8cfb-0c599ba6e930," Yeah, cowboy hats were more as working hats weren't they? Did you know that up until 1998 politicians had to wear a top hat if making a point of order in the House of Commons?",Mon Dec 27 07:05:41 EET 2021
76b9b164-0a5f-44fa-b4e5-7afea7664958,9b366acf-2af4-44b8-afd6-7a9e3702afa7," I did not. That sounds interesting. Much like the ""tip of the hat"" originates from Knights raising their visors.",Sat Jun 19 11:39:14 EEST 2021
76b9b164-0a5f-44fa-b4e5-7afea7664958,27ee067a-6cce-4d4e-9763-1f38c66ee4f2," That is interesting too. I heard that in 1908 a law was passed limiting the length of hatpins.",Mon May 24 05:39:30 EEST 2021
c2aa3e6f-87da-482a-a4ec-36a8cb1d81d7,15a95e27-b2e1-462e-8fae-8e35a4a34fb8," They did that, so they wouldn't be used as weapons. Smart move.",Thu Jul 02 20:38:03 EEST 2020
c2aa3e6f-87da-482a-a4ec-36a8cb1d81d7,706e62c2-8448-40ed-9f43-2fb75b378e65," Yeah it is. I'd hate to be stabbed to death with a hat pin. ",Mon Apr 05 15:02:07 EEST 2021
c2aa3e6f-87da-482a-a4ec-36a8cb1d81d7,f9158bd3-afee-46ee-97e7-5b69f0e406de," That does sound like a painful way to die. I do like  the fact that Kanye gave his mic to a fan in a wheelchair once. He does have a few redeeming qualities.",Wed Oct 13 21:55:20 EEST 2021
c2aa3e6f-87da-482a-a4ec-36a8cb1d81d7,70d656c7-52d1-4bf5-8b78-56af05eee10b," Yeah he does have a few. He once did an SNL skit mocking for interrupting awards shows....2 years before the infamous Taylor Swift incident.",Mon Oct 04 22:03:34 EEST 2021
c2aa3e6f-87da-482a-a4ec-36a8cb1d81d7,537f44e1-c336-4bf7-9f69-c1b650afc7b4," I have no idea what that is, as I don't pay attention to her either. I still find it mindblowing that Big Sean turned down a scholarship to Michigan, to go rap.",Tue Feb 01 22:31:00 EET 2022
4cc926bb-8576-4852-9ab4-811d7a1a1e64,27ee067a-6cce-4d4e-9763-1f38c66ee4f2," Yeah that is pretty good. He made a good choice I guess, he's one of the biggest rappers in the world right now. He can always go back. ",Sun Feb 06 18:47:16 EET 2022
4cc926bb-8576-4852-9ab4-811d7a1a1e64,9006d7e0-9690-4665-9d96-6e29b8806f5c," Big Sean is? Weird, most have never heard of him. I do like Kanye's middle name, Omari,. ",Tue Jul 21 20:45:50 EEST 2020
4cc926bb-8576-4852-9ab4-811d7a1a1e64,890d88bb-3c28-4ffe-8c12-46f0c569b100," So his initials are K.O.W. That's funny! ",Sat Aug 14 14:00:57 EEST 2021
4cc926bb-8576-4852-9ab4-811d7a1a1e64,cb6d82da-c0d3-41dc-927d-bbc7fd446f4f," I love the skits Saturday Night Live does of trump. The one of Brett Kavanaugh was hilarious, have you seen it?",Wed Dec 29 03:32:04 EET 2021
4cc926bb-8576-4852-9ab4-811d7a1a1e64,1ef20737-41b2-48d8-a291-86b3e869f5d1," Yes it was hilarious! ",Sat Dec 05 17:52:37 EET 2020
4cc926bb-8576-4852-9ab4-811d7a1a1e64,7c6e67a0-5019-425a-a3fe-8613d37ae5ca," Thank you for chatting with me, have a nice day.",Thu Jan 27 07:45:36 EET 2022
4cc926bb-8576-4852-9ab4-811d7a1a1e64,01c43f7e-45d2-4662-830f-83dd979875b6," I enjoyed it, I hope you have a nice day as well. ",Tue Apr 20 03:54:25 EEST 2021
4cc926bb-8576-4852-9ab4-811d7a1a1e64,3df6927a-0600-41f8-8d35-0d37c4d7bd10," Hello.  Did you know that there is a candy desk in the us senate?",Sun Jul 19 03:00:18 EEST 2020
4cc926bb-8576-4852-9ab4-811d7a1a1e64,22b4f228-1c0f-48a1-b621-a2a224f3dbb4," haha yeah, I heard about that. It's been there since 1968.",Sat Feb 06 15:04:37 EET 2021
db67850e-6066-43ca-991d-5e08f9cd07da,2432d42a-d9b1-41e6-9abb-53498aa29427," I guess they all like candy a lot!  At least it's american made. The candy is made in pennsylvania.",Wed Feb 03 21:54:13 EET 2021
db67850e-6066-43ca-991d-5e08f9cd07da,25b1e573-f3a4-4898-9757-66ef89fc5cd4," What candy is made in Pennsylvania besides Hershey?",Sat May 08 21:24:53 EEST 2021
db67850e-6066-43ca-991d-5e08f9cd07da,a2bbecbc-ab60-416a-8985-06218b760234," They've got milky way bars, mars bars, and even jelly beans!",Fri Jan 21 18:07:15 EET 2022
db67850e-6066-43ca-991d-5e08f9cd07da,cf5c0411-fca8-4b16-8209-6438e5e4f411," Wow, that's way cooler than the fact that they didn't let women wear pants until 1993.",Sat Jan 08 14:13:08 EET 2022
943732eb-faa3-4c08-ae16-3363f9fd13ee,8e192a42-921a-48b1-8592-10a23ae11c4d," I know. It is so surprising to me that it took that long for two women senators to protest by wearing pants on the senate floor.",Thu Oct 08 09:18:25 EEST 2020
943732eb-faa3-4c08-ae16-3363f9fd13ee,5fc4b85a-c692-4b43-acda-be2375dde938," They wore pantsuits, they kept it classy. haha.",Sat Dec 04 03:48:18 EET 2021
943732eb-faa3-4c08-ae16-3363f9fd13ee,f0ed0e98-862d-488e-9209-85df5a66bf96," Yes they did.  Senate is very big on tradition.  They used the same gavel for 165 years until it got cracked.",Thu Feb 10 03:00:18 EET 2022
943732eb-faa3-4c08-ae16-3363f9fd13ee,5f88a582-b5ca-47e3-8ff1-c22884240ff5," Senate can be so cool, haha. Did you hear that in 1988 they arrested senators to force them to vote? I thought that sort of things only happened on House of Cards",Sat Apr 17 18:17:23 EEST 2021
943732eb-faa3-4c08-ae16-3363f9fd13ee,0a48274c-b9d1-4236-8395-f72feded1eaa," I have heard about that.  One of the senators tried to escape and was carried feet first into the senate chamber by three officers!",Thu Jan 07 10:33:22 EET 2021
943732eb-faa3-4c08-ae16-3363f9fd13ee,be9e3ac1-3a4e-4330-9b2d-56b4c2057712," Yeah, I think that rule might be from before senators were elected. They weren't elected until 1913.",Tue Aug 17 09:06:59 EEST 2021
d82f57e6-6a11-471f-903e-55cc37a8b5c5,e1655954-9bd8-442d-a0c6-97ac2f314b21," Elections are a good and a bad thing.  I've heard somewhere that the people of Ancient Athens came to the conclusion that elections would lead to an oligarchy.",Sun Jan 16 10:41:10 EET 2022
d82f57e6-6a11-471f-903e-55cc37a8b5c5,28b89de9-c780-4f5e-a0e7-5c7c46a2e9d6," I think that might be because nobody votes. Voter turn out hasn't gone higher than 62% in 100 years.",Fri Aug 06 12:53:40 EEST 2021
d82f57e6-6a11-471f-903e-55cc37a8b5c5,8ebaa375-f553-4705-b96f-77eaa50235d9," Maybe some people figure there's no need to vote.  Research shows that the taller candidate wins most of the time anyway.",Mon Jan 25 20:24:59 EET 2021
d82f57e6-6a11-471f-903e-55cc37a8b5c5,9658f74b-8b5b-433f-9d08-cf8d845a546e," We should just have people voted in by lottery. That's what Athens used to do.",Thu Nov 11 16:39:16 EET 2021
d82f57e6-6a11-471f-903e-55cc37a8b5c5,3c829eb7-2b0b-4969-93d7-0ca593dd498c," It almost seems as if that is what we have now.  I think more states than just Nevada show have a none of these candidates on their ballots.",Tue Nov 30 03:17:50 EET 2021
d82f57e6-6a11-471f-903e-55cc37a8b5c5,f7043627-a632-4a6f-bf1a-e263b327c143," Yeah, hopefully we'll see some electoral reform soon, hopefully we can see this will improve fairness.",Wed Aug 04 01:27:22 EEST 2021
443857b2-c89c-4b04-807f-3f962f9ec33c,b7c06d56-c5f1-4463-9970-721dc46b8f2d," Speaking of fairness did you know that not all men in the UK could vote until 1918?",Thu Jun 04 16:29:45 EEST 2020
443857b2-c89c-4b04-807f-3f962f9ec33c,3a3a0fd1-5874-4a10-8114-39f59641b42f," nope. But, I did hear that astronauts can vote from space.",Fri Mar 27 20:19:43 EET 2020
443857b2-c89c-4b04-807f-3f962f9ec33c,bf1a21be-e406-41fa-8726-26c13144e571," That is amazing and very determined.  It's like India setting up a booth just so one person can vote in a forest that is full of lions!",Mon Aug 30 15:26:23 EEST 2021
443857b2-c89c-4b04-807f-3f962f9ec33c,1379cb69-524d-4624-bffa-900dcef61108," Hi are you a fan of Star Wars?",Wed Jan 20 15:02:27 EET 2021
443857b2-c89c-4b04-807f-3f962f9ec33c,3ced88cd-0bdd-4410-be62-644f9b81a2cf," My son is, so I know a little bit about it.",Mon Jan 17 00:56:46 EET 2022
443857b2-c89c-4b04-807f-3f962f9ec33c,133c3e1b-eb3c-4e1e-9b49-b6c1c24f8127," Nice!  Did you see the first movie when it came out in 1977?  I remember going to the theater to see it.",Mon Sep 06 10:05:56 EEST 2021
d753bed7-e3f7-47b5-b489-836aa8b6ea91,772b1183-7c23-4d7e-94f2-21071dbc676f," No, I did not.  My son went with his friends. Apparently, Star Wars was dubbed in Navajo in 2013.",Mon Jan 10 11:10:59 EET 2022
d753bed7-e3f7-47b5-b489-836aa8b6ea91,76b9b164-0a5f-44fa-b4e5-7afea7664958," There must have been a big enough market for them to do that.  They have the money to do it that's for sure.  Just the box office alone the Star Wars franchise has brought in over $8.5 billion dollars!",Sat Jul 17 14:11:05 EEST 2021
d753bed7-e3f7-47b5-b489-836aa8b6ea91,76b8e041-af3e-4e46-a0d9-5cbde72ccddd," 20th Century Fox did not think that Star Wars was going to succeed.  Do you know what happened to Star Wars' licensing and merchandising rights?",Tue Sep 29 06:57:30 EEST 2020
d753bed7-e3f7-47b5-b489-836aa8b6ea91,e3413e4c-7542-445e-87e5-021d2930c95d," Didn't George Lucas get them somehow?",Sat Mar 06 18:52:01 EET 2021
d753bed7-e3f7-47b5-b489-836aa8b6ea91,1617dd1d-3b20-4514-ad2f-7195b299d014," Yes, because they did not want to pay additional directing fee to Lucas. ",Sun Jul 21 18:37:59 EEST 2019
95c513ac-eee7-4092-85eb-00d7c923cbb4,dbc9b578-6550-4dc7-bc4d-3e2a307d600d," Nice.  He scored then big time because the entire Star Wars franchise is estimated to $65 billion dollars!",Tue Jun 16 06:44:27 EEST 2020
95c513ac-eee7-4092-85eb-00d7c923cbb4,8aa40cf3-8faf-4120-8262-68eb10f17206," 20th Century Fox avoided to pay additional fee of only $500k to Lucas.  They were willing to give the licensing and merchandising to him.  Someone got fired at the company, I'll bet.",Thu Jun 03 03:43:43 EEST 2021
95c513ac-eee7-4092-85eb-00d7c923cbb4,8a2bf95c-dec1-4248-a5fc-dda1ffa4f8e5," You know it!  George Lucas' wife Marcia won an academy award for editing the film!",Tue May 26 08:09:33 EEST 2020
95c513ac-eee7-4092-85eb-00d7c923cbb4,f9d5c603-750d-43d9-a9f6-9282029b8973," I heard about it.  She was talented.  By the way,  Marcia is no longer married to Lucas.",Fri Sep 17 07:01:02 EEST 2021
95c513ac-eee7-4092-85eb-00d7c923cbb4,9eb8b9ba-9c2c-4634-a011-8492e7d7be55," Whoa!  I didn't know that.  Maybe George doesn't have as much as that $65 billion as I thought.  Yikes.",Thu Feb 03 10:55:36 EET 2022
